ENSEMBLID	Control	Control.1	Control.2	shEZH2_d4	shEZH2_d4.1	shEZH2_d4.2	shEZH2_d8	shEZH2_d8.1	shEZH2_d8.2
ENSG00000104320.9	2.110197846	2.502226756	2.180356807	5.0990783	5.054428202	3.646935859	1.979822537	1.397779901	4.795793232
ENSG00000104321.6	0.943876716	0.775738231	0.80683801	17.31136991	15.15645075	12.50153922	4.03040507	2.563154352	6.2841177
ENSG00000104324.11	7.899045025	7.317753342	7.001688929	11.01451726	11.33933341	9.858580761	11.3543087	13.6844791	10.57789095
ENSG00000104325.2	9.94878438	10.89467653	10.33366027	12.29542004	12.44679713	10.92398467	8.739293133	8.903631513	7.96045881
ENSG00000104327.3	0	0	0	0.010238836	0	0	0	0	0
ENSG00000104331.4	17.7822912	16.37553106	14.79973601	26.78364854	24.60006061	22.18424269	23.00232718	18.81236688	26.85118636
ENSG00000104332.7	298.8787597	262.380228	229.7145829	199.9269784	197.0338745	186.09693	137.8622049	134.5821254	143.610551
ENSG00000104341.12	36.15488229	35.95390686	34.28691214	19.00845159	19.09476105	17.99139432	29.30953341	30.91114072	24.04471546
ENSG00000104343.15	0.602310475	0.734464325	0.580795243	1.909531622	1.850755311	1.461721958	1.037141048	0.98381852	1.964567204
ENSG00000104356.6	6.490058599	6.4737622	5.652552553	2.417582863	2.272263245	1.95397405	1.691845295	2.029001739	1.62078243
ENSG00000104361.5	0.862454714	1.01282671	0.92694176	1.168260496	1.159584305	1.032335078	1.043573626	0.919415921	1.656190307
ENSG00000104365.9	6.610910382	6.340601346	6.460943773	8.359516443	8.369202477	9.217328349	9.132076288	9.389135665	8.419319866
ENSG00000104368.13	71.86931746	68.50066835	68.71397686	126.5741208	116.9760189	131.7123056	115.9267542	114.31137	102.8482113
ENSG00000104369.4	0.007767525	0.009186514	0.010219489	0.025040479	0.018653911	0.00805029	0.008187856	0	0.014968853
ENSG00000104375.11	1.00320936	0.936337259	0.872406609	0.53133603	0.477041879	0.456177709	0.34948616	0.281072245	0.484699949
ENSG00000104381.8	0.520332169	0.39702427	0.353334031	1.569195087	1.622452948	1.487352739	0.575029172	0.621308487	1.051255271
ENSG00000104388.10	22.03728481	22.38553301	19.71164413	25.92998398	27.03209435	24.79683651	30.33062256	29.31454607	28.57099635
ENSG00000104408.5	13.25138492	15.07609912	11.45904039	30.48750204	29.06278156	23.27113062	15.69960387	13.22173369	23.09228548
ENSG00000104412.3	2.735615875	2.926727597	2.853284499	6.237060417	4.99207102	4.439329336	3.234621321	2.953122601	5.714033646
ENSG00000104415.9	2.937062094	2.071611494	2.129965834	4.182793512	3.462979277	3.777471018	2.583106712	2.267809269	3.929631414
ENSG00000104419.10	106.702623	96.10610036	113.3394172	129.5371159	131.9073432	138.8705744	132.1898832	138.7449885	103.6676345
ENSG00000104427.7	0.837752014	1.000413797	0.941688856	1.380937578	1.250102068	1.18014446	0.677318412	0.60213872	1.144213214
ENSG00000104432.8	0	0.023713773	0.01319013	0.010773115	0.012038152	0.031171142	0.042271738	0.01107761	0.019320058
ENSG00000104435.9	0.014397216	0.017027332	0.018941965	0.402244934	0.259314641	0.238741211	0.303526113	0.334072957	0.319067238
ENSG00000104442.5	10.53714013	9.736006681	8.546461271	6.572915009	6.637825791	4.664061407	4.901537035	4.399215427	5.297686851
ENSG00000104447.7	0.405421035	0.374143021	0.375804346	1.47199356	1.390371781	1.231890743	0.841769583	0.587113337	1.547782323
ENSG00000104450.8	0.605571873	0.740072406	0.610827779	0.216911784	0.113111945	0.090655763	0.13476103	0.059478043	0.181533618
ENSG00000104472.5	6.881598994	7.907253702	7.766297522	2.546123351	2.622442703	2.743941847	2.508490227	2.51564103	2.362466742
ENSG00000104490.13	0.228343217	0.290061725	0.233663107	0.081791009	0.066007754	0.092032778	0.053488835	0.046723767	0.028521229
ENSG00000104497.9	0.634389446	0.645590744	0.669658047	1.173161814	0.868042166	1.009160655	0.839786305	0.847684679	1.066165449
ENSG00000104517.8	5.992996162	4.739550418	4.940820162	10.14306576	8.956201199	7.722203993	5.594070928	4.229908178	11.94229695
ENSG00000104518.6	9.611610889	9.449317304	11.50880628	5.671358421	6.265486413	6.716784023	4.904711446	5.361597949	3.84926851
ENSG00000104522.11	15.60418164	18.34374894	22.7904474	10.87595603	12.1305222	12.98059762	16.0428132	18.72538175	10.8468843
ENSG00000104524.9	6.027613859	6.409677789	8.881983218	3.221679368	3.272714902	3.270189758	6.199090456	6.648642278	3.727175058
ENSG00000104529.13	35.98720527	38.28686842	46.15604987	23.71948449	24.69573453	28.67952218	28.78785499	33.84173796	20.64763183
ENSG00000104537.12	0	0	0	0	0	0	0	0.009872636	0
ENSG00000104549.7	7.535874244	7.305670791	6.038205689	6.111621765	5.700553	5.820814361	10.21685817	11.73953915	11.51595722
ENSG00000104611.7	30.70234149	30.0281764	27.00850238	8.210588618	8.761267299	8.037846213	9.07395266	9.928273364	9.03694309
ENSG00000104613.7	5.54476226	5.40424072	5.5885443	4.346359732	4.375220745	3.576239253	3.658225388	3.665077871	3.930682507
ENSG00000104626.10	4.43791092	4.278301931	3.602825277	4.19639401	3.959874993	3.517239095	2.403614872	2.207538789	3.593415743
ENSG00000104635.9	16.93943042	15.20796832	14.26269946	7.437974425	6.929092399	7.574806057	24.47079378	18.95000904	24.02522389
ENSG00000104643.5	1.604614368	1.463324471	1.368426143	1.312950543	1.207127589	1.242261867	1.161595642	1.119353773	1.903791252
ENSG00000104660.13	6.523976013	6.743897747	5.603963442	9.659706062	10.37971626	9.53107456	10.99660941	10.68825696	10.07605346
ENSG00000104671.3	3.410906638	3.973204369	2.909061944	6.114958924	6.174407069	5.08056099	4.083313543	4.0340368	5.896045399
ENSG00000104679.6	13.92574308	16.25563791	18.74695653	13.01910023	14.45471736	16.72423036	22.63913565	25.50259606	16.13423174
ENSG00000104687.8	28.87162169	28.5959924	28.11535022	25.29250009	26.40526957	25.35355767	22.6480254	23.21713533	16.66728001
ENSG00000104689.5	1.555689722	1.54005324	1.637417669	3.479639391	3.265565995	3.33213277	5.126125083	5.487947912	4.69683635
ENSG00000104691.10	2.028007598	2.39848858	1.854714571	2.059662835	2.316368104	2.383787589	2.033470434	1.762620986	2.013669914
ENSG00000104695.8	29.94746606	30.76951276	27.83923603	24.68797123	26.70085604	25.4029623	31.98873533	35.23720081	28.1957164
ENSG00000104714.9	2.041911925	1.745037188	1.6790496	2.119053722	1.973237064	2.148858072	2.675767123	2.855039316	2.914178252
ENSG00000104722.9	12.95919197	11.96357395	12.18441367	2.496271221	3.16256036	2.367326108	0.524142511	0.326218788	0.389279082
ENSG00000104723.16	17.16691896	17.92399342	14.5688165	23.79128843	24.15386803	22.36205322	23.56609491	25.94068084	23.92798472
ENSG00000104725.9	0.124931025	0.068951729	0.054789275	0.026849673	0.020001671	0	0.096573787	0.082825688	0.072226638
ENSG00000104728.11	9.264112436	8.99998321	8.146396506	5.807100149	5.047421397	5.058675075	6.968663677	7.242080006	7.912372873
ENSG00000104731.9	2.481125752	2.926047059	3.287523419	1.594398649	1.722375243	1.753259638	2.046987781	2.04835562	1.548519957
ENSG00000104738.12	30.18401299	32.26796715	28.70395004	5.751251922	5.911988737	4.999466275	3.824179939	3.937031991	3.826956924
ENSG00000104756.11	10.20963147	9.301689445	8.66216931	7.533742429	7.066604192	6.05910069	4.722235704	4.315148983	7.555818792
ENSG00000104760.12	0	0	0	0.022140203	0	0	0	0	0
ENSG00000104763.13	4.901312963	4.737684085	4.490922053	8.587573728	8.213570912	7.438187815	5.35815831	4.954487998	8.634455539
ENSG00000104765.10	28.58196759	28.26598017	25.94911129	56.37049913	50.9493282	44.08999192	34.07367089	27.89135957	55.74999843
ENSG00000104774.8	10.02342024	9.392313161	11.21436946	13.59290433	13.48703135	14.96598418	20.85149842	21.72428598	16.0053773
ENSG00000104783.7	0.827150501	0.855974185	0.897811137	1.688794643	1.911932338	1.714523386	2.048990447	2.993224821	1.643820307
ENSG00000104804.3	0.318808359	0.269320704	0.359525263	0.228390032	0.236979624	0.314680101	0.160028723	0.318718669	0.146280438
ENSG00000104805.11	57.71643263	58.85169306	66.37839053	73.03840133	78.65902902	83.92535086	99.26284551	113.5179238	82.27076383
ENSG00000104808.3	0.157290587	0.37204957	0.24833074	0.405651121	0.339963653	0.130413215	0.331604384	0.625674898	0.181869481
ENSG00000104812.10	52.46697592	51.80294312	67.54340743	34.97605617	37.62136318	39.61856567	40.15205836	44.7257022	32.73594972
ENSG00000104814.8	0.068821098	0	0.011318219	0.046221104	0.020659455	0.035663214	0.018136319	0.009505503	0.016578203
ENSG00000104818.14	0.039588155	0	0	0	0	0	0	0	0
ENSG00000104823.4	23.88844259	24.04636149	28.85399529	27.07722602	30.6871285	31.24402218	32.48991742	35.61043488	21.72943432
ENSG00000104824.12	41.12056056	43.13132319	47.69916177	22.94548031	25.2327858	25.89705128	27.46947811	29.65916511	21.54510765
ENSG00000104825.12	15.48131928	16.44046066	19.44420434	8.160717843	9.786665461	10.4640612	23.39889857	24.67290747	17.13067299
ENSG00000104826.7	0.330799854	0.312984891	0.087044595	0.21328252	0.238327308	0.479978987	0.488181007	0.511725243	0.573738061
ENSG00000104827.12	0.038775627	0	0	0	0	0	0	0	0
ENSG00000104833.6	0.029434124	0.023207478	0.012908518	0.010543106	0.023562269	0	0.020684613	0.032523301	0
ENSG00000104835.10	0.155991858	0.119375106	0.169015894	0.04930168	0.06610914	0.114120361	0.106397942	0.121668387	0.123781828
ENSG00000104848.1	0.085560035	0.036796485	0.030700541	0.025074843	0.009339756	0.024184015	0.065592743	0.025783568	0.082441674
ENSG00000104852.10	76.78262922	79.06329777	96.88453641	39.6552189	41.40877613	48.0130353	53.16506758	54.83869202	56.25063718
ENSG00000104853.11	30.04566062	31.65029035	36.27017919	27.30372478	28.94807011	30.74176047	44.75148608	50.67521289	38.10576038
ENSG00000104856.9	4.644862137	4.790135144	6.199665821	4.545195228	4.176297508	5.255811761	19.21823001	20.61618169	13.1996981
ENSG00000104859.10	10.82737238	10.00774108	12.90237084	5.269042801	5.771828883	6.861570572	6.688038779	7.254439546	5.814432339
ENSG00000104863.7	2.774038888	2.913723292	3.853895706	4.523503659	4.728569682	5.508786622	6.236829635	7.888016722	4.373893578
ENSG00000104866.6	8.3222902	8.125947732	10.91506958	10.34862234	11.15678403	12.32307384	20.51378034	24.60999036	14.93245667
ENSG00000104870.8	17.13757276	16.80833119	20.56388396	23.78365022	23.3864977	25.62444665	25.13459518	27.67044194	19.0334932
ENSG00000104872.6	22.2658591	25.11396028	28.93183587	27.03106763	28.40318697	31.87952214	38.71974461	41.81671119	24.98580548
ENSG00000104879.4	0	0	0.02700116	0.044106705	0.07392893	0.063809604	0.021633334	0.158736738	0.098873923
ENSG00000104880.13	5.781330949	6.185981974	6.551477384	3.997100289	3.83775132	4.567328059	5.777973714	6.207299307	4.467008085
ENSG00000104881.10	23.33535271	22.53102473	27.01170907	14.13186017	14.21703855	16.45241623	16.92589965	17.71980857	13.12105297
ENSG00000104883.3	0.185572851	0.30177636	0.518823785	1.271256932	1.336973929	1.10588805	1.491563759	1.666024203	0.961100395
ENSG00000104884.10	30.64250845	30.47880837	39.20553323	12.98530117	14.22522123	14.98287098	22.81945081	26.12208326	17.17082872
ENSG00000104885.13	9.073483174	8.475768301	10.06680523	10.55896808	11.46307579	12.68740837	16.31920586	16.7216617	14.30090593
ENSG00000104886.5	18.46790765	19.71015082	24.20317596	20.740284	24.18448499	24.27501835	36.61089547	43.1686982	24.60970694
ENSG00000104888.5	0.011310901	0.026754404	0.029762795	0.024308934	0.033954276	0.017583987	0.029807445	0.031245014	0.010898659
ENSG00000104889.4	38.12566468	41.00754445	51.27981067	12.16885389	12.87684354	11.73653376	6.047657319	7.352881891	3.905020503
ENSG00000104892.12	0.05583945	0.099060489	0.159176788	0.030001975	0.055874948	0.06751757	0.01962038	0.051416603	0.053804299
ENSG00000104894.7	0.506701742	0.473614364	0.645146672	0.544491497	0.745815746	0.601378555	0.680573968	0.586972238	0.685102902
ENSG00000104897.5	27.72848686	29.40283629	38.61065805	18.12531306	20.01893566	24.83188821	22.66877649	24.68613753	15.44676575
ENSG00000104899.4	0.144595468	0.202103309	0.155650675	0.183630177	0.110488552	0.217977094	0.263271065	0.246918945	0.41797642
ENSG00000104901.2	0.046551985	0.027528103	0.091870476	0.150071479	0.223591579	0.217109885	0.147213281	0.180032016	0.022427665
ENSG00000104903.4	0.926748677	1.457100709	1.66397785	0.691247805	0.837877003	0.757088644	0.758533068	0.67464386	0.346683231
ENSG00000104904.8	163.9322358	187.1436888	208.8729346	95.74807803	108.963907	103.4488304	112.381733	130.2579806	71.76094303
ENSG00000104907.8	15.51710919	16.29545043	18.08788748	8.114499595	7.889928019	9.554900198	10.61327235	12.99049343	9.029381809
ENSG00000104915.10	30.14360253	33.18702879	39.70881356	18.73917324	21.89452998	24.31376854	25.20826618	30.85940925	15.28874922
ENSG00000104921.10	0	0	0	0	0.017251125	0	0	0	0
ENSG00000104936.13	6.869175459	6.150177364	7.450399735	5.896372243	5.998088601	7.216345743	12.59903077	12.68900848	10.86208454
ENSG00000104946.6	7.439535583	6.911369281	8.776067494	11.23846956	12.06618265	12.78355486	18.26039015	20.34035603	13.66496135
ENSG00000104951.11	0.066340665	0.015691985	0.087282329	0.085546013	0.063727526	0.041253419	1.188820478	1.260816156	1.163394635
ENSG00000104953.14	0.121217693	0.110278471	0.09814296	0.200397067	0.246321652	0.241597007	0.127777253	0.185455049	0.206645686
ENSG00000104957.9	8.956583595	8.914485451	10.85038379	7.281960988	7.593755196	8.898966759	11.17558917	12.07816587	8.580606138
ENSG00000104960.11	14.16260594	14.46977659	17.26750432	10.29095911	10.59531843	12.83379671	13.20942894	13.57549416	9.601414168
ENSG00000104964.10	74.20648676	77.84090203	90.50367263	67.31168965	72.19452076	78.70399984	94.05460139	103.9028812	62.82471471
ENSG00000104967.6	0.007831927	0.00463134	0.01030422	0.012624046	0.004702143	0.008117036	0.004127871	0.03894257	0
ENSG00000104969.5	45.7710726	48.70455796	61.32601997	32.75453152	38.8997067	40.0657891	64.45945171	75.7733014	44.32701363
ENSG00000104973.10	8.473755208	8.594776974	9.605106305	6.721747185	7.517727601	8.776467128	9.864216533	10.1372087	7.489864575
ENSG00000104976.7	23.9743886	24.27190006	35.54666227	23.4967665	28.29755457	27.57856408	31.95709585	35.86557953	20.39734428
ENSG00000104979.4	86.31903783	101.6769009	112.2715121	71.03046723	83.64936632	92.13318727	118.9893978	133.209715	71.14362812
ENSG00000104980.3	13.62196982	15.04081934	16.52155557	7.535749668	7.852579247	8.335159999	10.14964496	11.83067006	7.360467738
ENSG00000104983.4	6.703150114	6.648556085	8.604023399	5.189453984	5.104176511	5.787134644	5.488322356	5.794704415	4.568450604
ENSG00000104998.2	0.927327016	0.766210864	0.885793369	0.450466705	0.625390323	0.710939579	1.111413529	1.291342297	1.12609162
ENSG00000105011.4	21.50480459	22.91969068	26.33189661	5.265659074	5.121899346	4.956211595	1.322459585	1.076374451	0.668420335
ENSG00000105048.12	1.12779742	1.44497815	1.483807628	0.488129778	0.695917203	0.665596971	0.478833065	0.744235792	0.422602905
ENSG00000105053.6	2.846580694	2.607062541	3.028096271	3.581125861	3.922441892	3.849659385	5.887802389	6.651234146	4.475500475
ENSG00000105058.7	54.89500449	59.20774777	59.92628395	56.89658187	59.79405945	60.36091813	90.42780784	98.2902911	67.1199528
ENSG00000105063.14	28.21023767	26.95492635	33.45204565	20.7608378	23.62048203	26.53886638	41.70558067	45.14966668	30.95501169
ENSG00000105072.4	1.292251933	1.073465258	0.961408631	1.016674018	0.831261499	0.956638896	1.143258807	1.155900132	0.985746847
ENSG00000105085.6	1.486576063	1.320496762	1.611680481	1.700284517	1.616482167	1.825026509	1.936918006	2.340522361	1.536905165
ENSG00000105088.4	1.305839039	1.624829764	1.825429604	3.551921779	3.838340736	4.102421544	2.853376141	3.982976879	2.228143633
ENSG00000105122.8	0.01452947	0.008591873	0	0	0.026169672	0.007529197	0.022973574	0	0
ENSG00000105127.4	11.22458729	11.60870869	10.84155015	7.485408874	7.860621926	7.678897667	9.328750731	9.140162938	7.856103974
ENSG00000105131.3	0.033437783	0.09886568	0.04399304	0.071863137	0.040150848	0.051982554	0.017623616	0.129315032	0.161095468
ENSG00000105135.11	14.6562893	15.52157013	18.35055078	13.0420267	14.61712525	14.73162425	12.90854665	14.99664172	9.325267207
ENSG00000105136.15	0.536587376	0.567489902	0.495537442	0.842731844	0.836369387	0.919738654	0.886507166	0.974870029	1.267719409
ENSG00000105137.8	72.17210167	74.9191105	91.3098457	45.65726988	47.5171156	54.08846977	66.34980546	70.32684912	47.46850021
ENSG00000105143.8	0	0	0	0.004779284	0	0	0.018753039	0	0
ENSG00000105146.8	0.156260655	0.277210053	0.154190425	0.209893194	0.257993988	0.161949093	0.308843486	0.496399099	0.282310323
ENSG00000105171.5	4.821083309	5.915933386	5.179166625	2.984981983	3.459721711	3.071936444	3.604273324	3.898132482	2.551963931
ENSG00000105173.9	3.879993737	4.667106867	4.11170464	1.309151586	1.669590447	1.386160945	1.968203733	2.092391457	1.352524424
ENSG00000105176.13	10.39412883	9.281889055	8.705113073	8.707874369	8.774494249	7.230970667	6.246209447	5.792298364	7.829880127
ENSG00000105185.7	29.58375541	34.8810756	33.14362995	22.25307583	22.70939429	20.89933995	33.17346416	33.02219355	28.12739736
ENSG00000105186.10	5.632348655	5.304446418	4.784516131	4.359036743	4.273082716	4.002266179	5.211537563	5.668577401	5.831701049
ENSG00000105193.4	320.1392789	387.7544926	431.1147896	309.7189943	353.9157165	386.9141146	329.4897343	402.8765854	181.7721298
ENSG00000105197.6	18.21902701	20.55175326	24.26165208	8.082917639	10.10195444	8.749819608	9.802245759	12.40179186	6.963186018
ENSG00000105202.3	106.7135058	109.3285896	132.1226389	38.93035798	43.27627613	47.63558732	33.48746475	38.26692874	21.66862294
ENSG00000105204.9	5.816854271	5.770707956	5.732781004	11.25350384	12.3702724	13.89009008	16.81143847	18.71699661	12.54418915
ENSG00000105219.4	0.133423148	0.078898594	0.087770322	0.125452102	0.280366733	0.190135304	0.42192958	0.460706885	0.305330821
ENSG00000105220.10	79.79818945	77.97421583	97.66208649	46.76080377	49.6704938	53.70945602	48.08111453	53.02679825	37.161139
ENSG00000105221.12	15.79417818	15.8466738	19.50924393	13.79059573	15.45613224	16.87313238	19.87706816	22.35021568	15.36891263
ENSG00000105223.14	76.52712587	74.33140607	89.44732103	119.7567363	123.5320991	139.3722054	182.5167098	211.8536866	146.7237942
ENSG00000105227.10	2.488404185	2.266521851	2.761881067	3.199915831	3.087110745	3.520139187	4.002965746	4.150413824	3.073842311
ENSG00000105229.2	12.10643994	12.75168778	15.30222966	14.08175513	14.92894633	16.78109749	22.92756005	23.61078056	15.68241844
ENSG00000105245.5	15.56171303	15.24265003	17.72937853	12.17354692	12.40324012	14.33696785	13.29385321	15.25538883	11.31258621
ENSG00000105246.5	0.529691978	0.689103027	0.522674319	1.792968476	1.144862021	1.509680237	5.974405656	6.35033491	4.440363204
ENSG00000105248.11	16.38241239	16.48696145	20.05442869	8.638090981	9.432493755	11.36840715	11.04782374	11.62561705	7.373024307
ENSG00000105254.7	41.91988045	43.94294697	52.70442908	31.79606749	39.11462745	37.44825662	48.68260436	58.05749492	32.30378732
