gene ID	GeneName	HC1.coch	HC2.vest	Non.HC1.coch	Non.HC2.vest
ENSG00000172432	GTPBP2	84.0	51.0	119.0	159.0
ENSG00000223501	VPS52	44.0	28.0	28.0	159.0
ENSG00000120053	GOT1	111.0	97.0	90.0	159.0
ENSG00000135392	DNAJC14	48.0	31.0	95.0	159.0
ENSG00000115415	STAT1	19.0	29.0	153.0	159.0
ENSG00000169860	P2RY1	43.0	14.0	159.0	52.0
ENSG00000142687	KIAA0319L	123.0	89.0	100.0	159.0
ENSG00000042429	MED17	159.0	121.0	107.0	130.0
ENSG00000151773	CCDC122	56.0	78.0	159.0	109.0
ENSG00000168802	CHTF8	87.0	77.0	111.0	159.0
ENSG00000119899	SLC17A5	100.0	66.0	142.0	159.0
ENSG00000145604	SKP2	159.0	140.0	118.0	100.0
ENSG00000173898	SPTBN2	21.0	29.0	62.0	159.0
ENSG00000138670	RASGEF1B	37.0	7.0	159.0	69.0
ENSG00000158201	ABHD3	63.0	70.0	160.0	97.0
ENSG00000177728	KIAA0195	40.0	43.0	56.0	160.0
ENSG00000182117	NOP10	53.0	49.0	37.0	160.0
ENSG00000164002	EXO5	135.0	94.0	160.0	23.0
ENSG00000092850	TEKT2	49.0	160.0	13.0	29.0
ENSG00000089022	MAPKAPK5	160.0	148.0	141.0	111.0
ENSG00000157837	SPPL3	77.0	75.0	146.0	160.0
ENSG00000131876	SNRPA1	160.0	123.0	124.0	116.0
ENSG00000083123	BCKDHB	34.0	38.0	160.0	68.0
ENSG00000168589	DYNLRB2	152.0	160.0	15.0	0.0
ENSG00000067596	DHX8	82.0	54.0	140.0	160.0
ENSG00000087884	AAMDC	65.0	26.0	160.0	123.0
ENSG00000125355	TMEM255A	160.0	25.0	9.0	22.0
ENSG00000243927	MRPS6	97.0	160.0	75.0	112.0
ENSG00000159261	CLDN14	160.0	23.0	11.0	3.0
ENSG00000250317	SMIM20	144.0	142.0	110.0	160.0
ENSG00000103423	DNAJA3	113.0	117.0	161.0	130.0
ENSG00000136807	CDK9	157.0	115.0	92.0	161.0
ENSG00000117597	DIEXF	161.0	85.0	92.0	82.0
ENSG00000198920	KIAA0753	161.0	83.0	88.0	89.0
ENSG00000189058	APOD	17.0	16.0	22.0	161.0
ENSG00000144840	RABL3	161.0	86.0	135.0	160.0
ENSG00000110711	AIP	40.0	26.0	46.0	161.0
ENSG00000148835	TAF5	127.0	90.0	161.0	139.0
ENSG00000185414	MRPL30	132.0	111.0	100.0	161.0
ENSG00000142327	RNPEPL1	89.0	39.0	37.0	161.0
ENSG00000186184	POLR1D	95.0	153.0	131.0	161.0
ENSG00000140474	ULK3	149.0	24.0	161.0	65.0
ENSG00000144867	SRPRB	41.0	38.0	82.0	161.0
ENSG00000100139	MICALL1	48.0	31.0	161.0	143.0
ENSG00000076770	MBNL3	93.0	23.0	161.0	106.0
ENSG00000167721	TSR1	161.0	76.0	137.0	138.0
ENSG00000120029	C10orf76	123.0	103.0	161.0	90.0
ENSG00000121486	TRMT1L	161.0	84.0	91.0	55.0
ENSG00000115486	GGCX	45.0	18.0	66.0	161.0
ENSG00000164761	TNFRSF11B	0.0	9.0	54.0	161.0
ENSG00000022567	SLC45A4	62.0	64.0	137.0	161.0
ENSG00000113593	PPWD1	162.0	146.0	115.0	98.0
ENSG00000176225	RTTN	162.0	82.0	80.0	107.0
ENSG00000166902	MRPL16	93.0	86.0	162.0	94.0
ENSG00000198924	DCLRE1A	162.0	127.0	115.0	80.0
ENSG00000155229	MMS19	142.0	86.0	75.0	162.0
ENSG00000149636	DSN1	99.0	10.0	162.0	69.0
ENSG00000144712	CAND2	54.0	36.0	134.0	162.0
ENSG00000104660	LEPROTL1	123.0	120.0	88.0	162.0
ENSG00000160695	VPS11	61.0	54.0	130.0	162.0
ENSG00000100241	SBF1	42.0	31.0	40.0	162.0
ENSG00000071205	ARHGAP10	60.0	23.0	162.0	55.0
ENSG00000129534	MIS18BP1	45.0	15.0	162.0	75.0
ENSG00000243943	ZNF512	162.0	72.0	150.0	106.0
ENSG00000188916	FAM196A	63.0	162.0	68.0	34.0
ENSG00000159352	PSMD4	162.0	110.0	104.0	163.0
ENSG00000166197	NOLC1	161.0	109.0	109.0	163.0
ENSG00000125356	NDUFA1	64.0	59.0	138.0	163.0
ENSG00000073350	LLGL2	46.0	33.0	33.0	163.0
ENSG00000004975	DVL2	80.0	31.0	163.0	88.0
ENSG00000170310	STX8	163.0	147.0	135.0	126.0
ENSG00000153291	SLC25A27	70.0	113.0	61.0	163.0
ENSG00000138834	MAPK8IP3	159.0	111.0	102.0	163.0
ENSG00000164073	MFSD8	163.0	133.0	97.0	61.0
ENSG00000146904	EPHA1	75.0	47.0	95.0	163.0
ENSG00000099385	BCL7C	135.0	82.0	92.0	163.0
ENSG00000114650	SCAP	107.0	81.0	63.0	163.0
ENSG00000126903	SLC10A3	20.0	10.0	82.0	163.0
ENSG00000065615	CYB5R4	163.0	157.0	127.0	156.0
ENSG00000183960	KCNH8	163.0	89.0	12.0	17.0
ENSG00000164169	PRMT9	163.0	100.0	93.0	89.0
ENSG00000106330	MOSPD3	9.0	9.0	24.0	163.0
ENSG00000142784	WDTC1	162.0	137.0	93.0	163.0
ENSG00000083750	RRAGB	163.0	141.0	111.0	34.0
ENSG00000156239	N6AMT1	92.0	87.0	163.0	139.0
ENSG00000188674	C2orf80	31.0	163.0	22.0	12.0
ENSG00000144677	CTDSPL	49.0	26.0	122.0	163.0
ENSG00000163359	COL6A3	4.0	1.0	163.0	24.0
ENSG00000124678	TCP11	128.0	163.0	27.0	4.0
ENSG00000168917	SLC35G2	133.0	163.0	86.0	14.0
ENSG00000000419	DPM1	155.0	133.0	163.0	115.0
ENSG00000153395	LPCAT1	128.0	114.0	164.0	62.0
ENSG00000115844	DLX2	2.0	164.0	81.0	103.0
ENSG00000172725	CORO1B	64.0	12.0	79.0	164.0
ENSG00000185627	PSMD13	128.0	116.0	114.0	164.0
ENSG00000177156	TALDO1	77.0	81.0	66.0	164.0
ENSG00000173218	VANGL1	111.0	164.0	108.0	100.0
ENSG00000157330	C1orf158	22.0	164.0	1.0	0.0
ENSG00000132906	CASP9	57.0	51.0	116.0	164.0
ENSG00000166446	CDYL2	164.0	2.0	10.0	9.0
ENSG00000128512	DOCK4	65.0	164.0	59.0	118.0
ENSG00000069248	NUP133	65.0	51.0	127.0	164.0
ENSG00000100982	PCIF1	35.0	34.0	40.0	164.0
ENSG00000119725	ZNF410	131.0	71.0	83.0	164.0
ENSG00000172728	FUT10	164.0	26.0	139.0	69.0
ENSG00000171160	MORN4	90.0	62.0	79.0	164.0
ENSG00000181444	ZNF467	9.0	0.0	108.0	164.0
ENSG00000143106	PSMA5	72.0	58.0	164.0	92.0
ENSG00000176401	EID2B	164.0	150.0	134.0	67.0
ENSG00000261739	GOLGA8S	105.0	86.0	94.0	165.0
ENSG00000011243	AKAP8L	165.0	61.0	116.0	64.0
ENSG00000053918	KCNQ1	3.0	3.0	52.0	165.0
ENSG00000101160	CTSZ	21.0	9.0	60.0	165.0
ENSG00000167182	SP2	88.0	36.0	165.0	125.0
ENSG00000163947	ARHGEF3	165.0	1.0	44.0	72.0
ENSG00000141452	C18orf8	165.0	71.0	56.0	106.0
ENSG00000140463	BBS4	165.0	161.0	94.0	82.0
ENSG00000125753	VASP	102.0	39.0	165.0	154.0
ENSG00000100154	TTC28	165.0	134.0	79.0	154.0
ENSG00000156931	VPS8	37.0	35.0	87.0	165.0
ENSG00000089101	CFAP61	165.0	157.0	24.0	7.0
ENSG00000179933	C14orf119	77.0	27.0	165.0	96.0
ENSG00000188811	NHLRC3	78.0	104.0	165.0	147.0
ENSG00000183248	PRR36	61.0	21.0	96.0	165.0
ENSG00000267740	AC024592.12	9.0	23.0	18.0	166.0
ENSG00000120800	UTP20	100.0	79.0	166.0	165.0
ENSG00000215045	GRID2IP	166.0	89.0	2.0	1.0
ENSG00000155329	ZCCHC10	166.0	79.0	96.0	42.0
ENSG00000127241	MASP1	26.0	26.0	131.0	166.0
ENSG00000162337	LRP5	41.0	14.0	75.0	166.0
ENSG00000136950	ARPC5L	136.0	80.0	166.0	133.0
ENSG00000256861	RP11-512M8.5	166.0	83.0	141.0	162.0
ENSG00000067182	TNFRSF1A	3.0	9.0	42.0	166.0
ENSG00000076242	MLH1	159.0	108.0	163.0	166.0
ENSG00000122140	MRPS2	166.0	111.0	146.0	88.0
ENSG00000196422	PPP1R26	104.0	76.0	161.0	166.0
ENSG00000184307	ZDHHC23	69.0	166.0	25.0	45.0
ENSG00000177239	MAN1B1	58.0	63.0	128.0	166.0
ENSG00000129009	ISLR	3.0	0.0	27.0	166.0
ENSG00000178234	GALNT11	108.0	94.0	166.0	92.0
ENSG00000104231	ZFAND1	166.0	28.0	61.0	7.0
ENSG00000184434	LRRC19	64.0	166.0	53.0	11.0
ENSG00000155657	TTN	56.0	35.0	28.0	166.0
ENSG00000134375	TIMM17A	104.0	89.0	166.0	148.0
ENSG00000205323	SARNP	71.0	121.0	166.0	62.0
ENSG00000213928	IRF9	130.0	98.0	151.0	167.0
ENSG00000143093	STRIP1	62.0	69.0	101.0	167.0
ENSG00000275700	AATF	91.0	94.0	167.0	161.0
ENSG00000100749	VRK1	111.0	87.0	165.0	167.0
ENSG00000066455	GOLGA5	122.0	65.0	167.0	166.0
ENSG00000081791	KIAA0141	68.0	51.0	119.0	167.0
ENSG00000135845	PIGC	65.0	46.0	167.0	76.0
ENSG00000149474	CSRP2BP	88.0	62.0	140.0	167.0
ENSG00000122707	RECK	15.0	40.0	144.0	167.0
ENSG00000168228	ZCCHC4	117.0	72.0	167.0	54.0
ENSG00000006740	ARHGAP44	131.0	96.0	102.0	167.0
ENSG00000138640	FAM13A	34.0	38.0	41.0	167.0
ENSG00000164849	GPR146	30.0	89.0	39.0	167.0
ENSG00000162775	RBM15	124.0	167.0	141.0	138.0
ENSG00000147912	FBXO10	50.0	57.0	79.0	167.0
ENSG00000183801	OLFML1	12.0	4.0	167.0	89.0
ENSG00000185532	PRKG1	100.0	167.0	57.0	73.0
ENSG00000107438	PDLIM1	29.0	4.0	21.0	167.0
ENSG00000153832	FBXO36	66.0	167.0	15.0	19.0
ENSG00000101230	ISM1	167.0	3.0	139.0	33.0
ENSG00000079150	FKBP7	54.0	44.0	168.0	126.0
ENSG00000084774	CAD	39.0	52.0	88.0	168.0
ENSG00000172794	RAB37	12.0	0.0	24.0	168.0
ENSG00000138036	DYNC2LI1	112.0	74.0	168.0	83.0
ENSG00000137343	ATAT1	119.0	52.0	168.0	158.0
ENSG00000168395	ING5	57.0	65.0	139.0	168.0
ENSG00000160716	CHRNB2	168.0	120.0	3.0	7.0
ENSG00000176953	NFATC2IP	86.0	91.0	168.0	95.0
ENSG00000075131	TIPIN	145.0	91.0	168.0	124.0
ENSG00000189227	C15orf61	41.0	168.0	31.0	6.0
ENSG00000174989	FBXW8	70.0	36.0	67.0	168.0
ENSG00000102870	ZNF629	163.0	71.0	157.0	168.0
ENSG00000144567	FAM134A	105.0	60.0	88.0	168.0
ENSG00000188486	H2AFX	33.0	30.0	35.0	168.0
ENSG00000204381	LAYN	168.0	24.0	2.0	17.0
ENSG00000198832	SELM	159.0	168.0	21.0	132.0
ENSG00000055950	MRPL43	169.0	100.0	136.0	60.0
ENSG00000115275	MOGS	169.0	48.0	65.0	77.0
ENSG00000154767	XPC	152.0	64.0	169.0	113.0
ENSG00000172071	EIF2AK3	43.0	26.0	100.0	169.0
ENSG00000166135	HIF1AN	108.0	63.0	112.0	169.0
ENSG00000107201	DDX58	52.0	70.0	106.0	169.0
ENSG00000102781	KATNAL1	169.0	84.0	50.0	72.0
ENSG00000198892	SHISA4	45.0	21.0	148.0	169.0
ENSG00000162877	PM20D1	5.0	4.0	169.0	59.0
ENSG00000147459	DOCK5	169.0	16.0	79.0	36.0
ENSG00000156232	WHAMM	49.0	23.0	56.0	169.0
ENSG00000139926	FRMD6	169.0	96.0	70.0	89.0
ENSG00000129354	AP1M2	170.0	95.0	66.0	167.0
ENSG00000141338	ABCA8	75.0	25.0	170.0	15.0
ENSG00000127884	ECHS1	54.0	43.0	130.0	170.0
ENSG00000136819	C9orf78	170.0	93.0	119.0	113.0
ENSG00000135093	USP30	62.0	45.0	93.0	170.0
ENSG00000178188	SH2B1	142.0	63.0	96.0	170.0
ENSG00000103037	SETD6	170.0	23.0	103.0	49.0
ENSG00000057663	ATG5	94.0	65.0	170.0	130.0
ENSG00000123144	C19orf43	44.0	24.0	101.0	170.0
ENSG00000275004	ZNF280B	100.0	91.0	170.0	94.0
ENSG00000204366	ZBTB12	89.0	0.0	170.0	16.0
ENSG00000197798	FAM118B	170.0	135.0	78.0	125.0
ENSG00000013375	PGM3	132.0	49.0	170.0	150.0
ENSG00000119397	CNTRL	170.0	157.0	147.0	154.0
ENSG00000179041	RRS1	170.0	87.0	101.0	34.0
ENSG00000183161	FANCF	154.0	170.0	162.0	78.0
ENSG00000136631	VPS45	159.0	171.0	117.0	115.0
ENSG00000117360	PRPF3	133.0	125.0	93.0	171.0
ENSG00000129925	TMEM8A	77.0	28.0	134.0	171.0
ENSG00000064652	SNX24	151.0	96.0	171.0	160.0
ENSG00000158161	EYA3	145.0	68.0	123.0	171.0
ENSG00000007062	PROM1	35.0	25.0	168.0	171.0
ENSG00000174343	CHRNA9	171.0	54.0	3.0	0.0
ENSG00000123106	CCDC91	86.0	74.0	120.0	171.0
ENSG00000111412	C12orf49	30.0	48.0	121.0	171.0
ENSG00000196372	ASB13	171.0	52.0	170.0	69.0
ENSG00000121542	SEC22A	83.0	78.0	171.0	68.0
ENSG00000156515	HK1	72.0	49.0	60.0	171.0
ENSG00000148950	IMMP1L	85.0	110.0	171.0	119.0
ENSG00000135148	TRAFD1	90.0	125.0	93.0	171.0
ENSG00000138073	PREB	69.0	77.0	82.0	171.0
ENSG00000180044	C3orf80	171.0	14.0	9.0	4.0
ENSG00000162746	FCRLB	171.0	27.0	2.0	0.0
ENSG00000198258	UBL5	101.0	48.0	77.0	171.0
ENSG00000093010	COMT	60.0	38.0	62.0	172.0
ENSG00000160294	MCM3AP	54.0	100.0	136.0	172.0
ENSG00000285162	ENSG00000285162	13.0	128.0	29.0	172.0
ENSG00000010810	FYN	55.0	124.0	103.0	172.0
ENSG00000105355	PLIN3	3.0	11.0	42.0	172.0
ENSG00000183520	UTP11L	172.0	113.0	149.0	150.0
ENSG00000173085	COQ2	91.0	63.0	172.0	66.0
ENSG00000152484	USP12	172.0	36.0	99.0	133.0
ENSG00000107949	BCCIP	60.0	58.0	124.0	172.0
ENSG00000151498	ACAD8	147.0	50.0	172.0	118.0
ENSG00000266412	NCOA4	65.0	55.0	87.0	172.0
ENSG00000185085	INTS5	37.0	39.0	73.0	172.0
ENSG00000049283	EPN3	120.0	91.0	82.0	173.0
ENSG00000115137	DNAJC27	173.0	127.0	64.0	72.0
ENSG00000129219	PLD2	63.0	23.0	73.0	173.0
ENSG00000100603	SNW1	112.0	96.0	122.0	173.0
ENSG00000132561	MATN2	30.0	20.0	20.0	173.0
ENSG00000005175	RPAP3	123.0	173.0	110.0	68.0
ENSG00000171885	AQP4	5.0	111.0	37.0	173.0
ENSG00000130731	C16orf13	23.0	43.0	60.0	173.0
ENSG00000196352	CD55	90.0	5.0	173.0	50.0
ENSG00000156603	MED19	151.0	173.0	171.0	155.0
ENSG00000166529	ZSCAN21	97.0	54.0	137.0	173.0
ENSG00000085552	IGSF9	85.0	43.0	173.0	110.0
ENSG00000174417	TRHR	115.0	14.0	173.0	10.0
ENSG00000183621	ZNF438	94.0	87.0	173.0	69.0
ENSG00000149600	COMMD7	163.0	113.0	173.0	108.0
ENSG00000179431	FJX1	21.0	20.0	164.0	173.0
ENSG00000100348	TXN2	70.0	37.0	120.0	174.0
ENSG00000132361	CLUH	63.0	27.0	58.0	174.0
ENSG00000181031	RPH3AL	89.0	174.0	52.0	36.0
ENSG00000140105	WARS	92.0	101.0	86.0	174.0
ENSG00000108179	PPIF	48.0	15.0	67.0	174.0
ENSG00000164414	SLC35A1	154.0	48.0	150.0	174.0
ENSG00000174348	PODN	8.0	1.0	174.0	8.0
ENSG00000257218	GATC	163.0	148.0	169.0	174.0
ENSG00000044446	PHKA2	143.0	146.0	122.0	174.0
ENSG00000204843	DCTN1	174.0	73.0	55.0	140.0
ENSG00000115649	CNPPD1	108.0	67.0	124.0	174.0
ENSG00000135272	MDFIC	5.0	0.0	174.0	50.0
ENSG00000139436	GIT2	77.0	75.0	162.0	174.0
ENSG00000170266	GLB1	58.0	21.0	92.0	174.0
ENSG00000181027	FKRP	93.0	67.0	174.0	156.0
ENSG00000169635	HIC2	164.0	94.0	174.0	101.0
ENSG00000141376	BCAS3	116.0	98.0	74.0	174.0
ENSG00000115761	NOL10	133.0	48.0	144.0	174.0
ENSG00000258461	RP11-164J13.1	92.0	55.0	125.0	174.0
ENSG00000103227	LMF1	8.0	15.0	53.0	175.0
ENSG00000174243	DDX23	170.0	127.0	73.0	175.0
ENSG00000132376	INPP5K	71.0	103.0	57.0	175.0
ENSG00000178921	PFAS	116.0	89.0	175.0	136.0
ENSG00000184227	ACOT1	49.0	37.0	175.0	125.0
ENSG00000137168	PPIL1	99.0	14.0	175.0	54.0
ENSG00000177830	CHID1	17.0	32.0	80.0	175.0
ENSG00000153820	SPHKAP	9.0	175.0	17.0	98.0
ENSG00000165623	UCMA	1.0	56.0	51.0	175.0
ENSG00000125821	DTD1	124.0	49.0	172.0	175.0
ENSG00000242372	EIF6	42.0	23.0	36.0	175.0
ENSG00000107185	RGP1	127.0	129.0	142.0	175.0
ENSG00000117862	TXNDC12	127.0	112.0	168.0	175.0
ENSG00000137802	MAPKBP1	173.0	112.0	139.0	175.0
ENSG00000189030	VHLL	89.0	123.0	164.0	175.0
ENSG00000117971	CHRNB4	175.0	7.0	2.0	2.0
ENSG00000140598	EFTUD1	175.0	81.0	120.0	84.0
ENSG00000228474	OST4	10.0	133.0	56.0	175.0
ENSG00000107672	NSMCE4A	121.0	120.0	175.0	129.0
ENSG00000179152	TCAIM	144.0	64.0	175.0	57.0
ENSG00000092098	RNF31	152.0	175.0	123.0	102.0
ENSG00000182580	EPHB3	72.0	27.0	79.0	176.0
ENSG00000171824	EXOSC10	101.0	89.0	159.0	176.0
ENSG00000156471	PTDSS1	176.0	89.0	168.0	169.0
ENSG00000067836	ROGDI	169.0	119.0	67.0	176.0
ENSG00000144580	RQCD1	150.0	100.0	148.0	176.0
ENSG00000121621	KIF18A	176.0	169.0	97.0	64.0
ENSG00000144061	NPHP1	146.0	176.0	91.0	133.0
ENSG00000159625	DRC7	61.0	176.0	0.0	3.0
ENSG00000070761	CFAP20	75.0	128.0	109.0	176.0
ENSG00000149557	FEZ1	176.0	69.0	5.0	4.0
ENSG00000048028	USP28	176.0	119.0	107.0	135.0
ENSG00000111249	CUX2	176.0	44.0	157.0	107.0
ENSG00000091428	RAPGEF4	35.0	176.0	50.0	87.0
ENSG00000148840	PPRC1	32.0	16.0	46.0	176.0
ENSG00000163041	H3F3A	63.0	71.0	54.0	176.0
ENSG00000148303	RPL7A	23.0	22.0	28.0	176.0
ENSG00000124380	SNRNP27	177.0	71.0	129.0	99.0
ENSG00000213676	ATF6B	100.0	29.0	108.0	177.0
ENSG00000185621	LMLN	146.0	177.0	53.0	57.0
ENSG00000087460	GNAS	177.0	70.0	140.0	156.0
ENSG00000122729	ACO1	104.0	75.0	132.0	177.0
ENSG00000065882	TBC1D1	177.0	136.0	174.0	95.0
ENSG00000129675	ARHGEF6	123.0	15.0	177.0	44.0
ENSG00000101843	PSMD10	98.0	80.0	177.0	125.0
ENSG00000034533	ASTE1	177.0	134.0	172.0	94.0
ENSG00000121210	KIAA0922	44.0	92.0	177.0	146.0
ENSG00000106868	SUSD1	120.0	41.0	177.0	133.0
ENSG00000070047	PHRF1	143.0	94.0	85.0	177.0
ENSG00000144583	Mar-04	3.0	177.0	10.0	20.0
ENSG00000164185	ZNF474	136.0	177.0	0.0	8.0
ENSG00000126500	FLRT1	88.0	9.0	151.0	177.0
ENSG00000119321	FKBP15	132.0	102.0	111.0	177.0
ENSG00000261221	ZNF865	27.0	27.0	42.0	177.0
ENSG00000006634	DBF4	178.0	86.0	139.0	91.0
ENSG00000254901	MEF2BNB	41.0	28.0	65.0	178.0
ENSG00000170624	SGCD	62.0	63.0	178.0	114.0
ENSG00000142197	DOPEY2	103.0	47.0	57.0	178.0
ENSG00000125812	GZF1	178.0	123.0	176.0	145.0
ENSG00000165271	NOL6	58.0	58.0	72.0	178.0
ENSG00000132128	LRRC41	38.0	55.0	102.0	178.0
ENSG00000097046	CDC7	178.0	86.0	66.0	49.0
ENSG00000204310	AGPAT1	53.0	47.0	116.0	178.0
ENSG00000137473	TTC29	103.0	178.0	2.0	2.0
ENSG00000159164	SV2A	132.0	178.0	13.0	28.0
ENSG00000140522	RLBP1	9.0	31.0	101.0	178.0
ENSG00000104312	RIPK2	159.0	105.0	178.0	112.0
ENSG00000172671	ZFAND4	172.0	178.0	47.0	18.0
ENSG00000171794	UTF1	132.0	124.0	178.0	125.0
ENSG00000099904	ZDHHC8	20.0	15.0	44.0	178.0
ENSG00000077312	SNRPA	35.0	31.0	73.0	178.0
ENSG00000132383	RPA1	179.0	143.0	113.0	150.0
ENSG00000167601	AXL	37.0	4.0	179.0	169.0
ENSG00000112855	HARS2	179.0	75.0	135.0	114.0
ENSG00000132535	DLG4	164.0	54.0	130.0	179.0
ENSG00000130222	GADD45G	30.0	67.0	51.0	179.0
ENSG00000087302	C14orf166	140.0	70.0	179.0	121.0
ENSG00000163617	KIAA1407	179.0	134.0	93.0	82.0
ENSG00000139131	YARS2	179.0	136.0	177.0	54.0
ENSG00000001167	NFYA	109.0	79.0	173.0	179.0
ENSG00000182199	SHMT2	31.0	47.0	66.0	179.0
ENSG00000196187	TMEM63A	29.0	6.0	94.0	179.0
ENSG00000065600	TMEM206	179.0	150.0	35.0	68.0
ENSG00000149150	SLC43A1	179.0	120.0	14.0	71.0
ENSG00000073331	ALPK1	179.0	69.0	63.0	104.0
ENSG00000146282	RARS2	179.0	155.0	136.0	102.0
ENSG00000107159	CA9	2.0	0.0	179.0	10.0
ENSG00000113758	DBN1	62.0	43.0	88.0	179.0
ENSG00000080572	PIH1D3	11.0	179.0	1.0	0.0
ENSG00000163982	OTOP1	7.0	179.0	2.0	144.0
ENSG00000165801	ARHGEF40	27.0	15.0	40.0	180.0
ENSG00000066322	ELOVL1	24.0	15.0	140.0	180.0
ENSG00000197879	MYO1C	10.0	4.0	37.0	180.0
ENSG00000167862	ICT1	57.0	84.0	180.0	110.0
ENSG00000214253	FIS1	56.0	58.0	90.0	180.0
ENSG00000143774	GUK1	180.0	105.0	90.0	113.0
ENSG00000155897	ADCY8	176.0	143.0	29.0	180.0
ENSG00000100401	RANGAP1	80.0	52.0	43.0	180.0
ENSG00000099910	KLHL22	114.0	56.0	108.0	180.0
ENSG00000198498	TMA16	180.0	84.0	56.0	65.0
ENSG00000155561	NUP205	180.0	132.0	163.0	168.0
ENSG00000155893	PXYLP1	90.0	106.0	180.0	107.0
ENSG00000267534	S1PR2	26.0	21.0	180.0	173.0
ENSG00000180346	TIGD2	87.0	110.0	180.0	79.0
ENSG00000054611	TBC1D22A	146.0	56.0	180.0	68.0
ENSG00000087152	ATXN7L3	160.0	48.0	104.0	180.0
ENSG00000154813	DPH3	167.0	155.0	159.0	181.0
ENSG00000100376	FAM118A	181.0	20.0	127.0	79.0
ENSG00000008086	CDKL5	58.0	50.0	181.0	86.0
ENSG00000214050	FBXO16	181.0	168.0	57.0	49.0
ENSG00000129493	HEATR5A	165.0	181.0	125.0	128.0
ENSG00000167635	ZNF146	93.0	46.0	123.0	181.0
ENSG00000188352	FOCAD	181.0	105.0	39.0	69.0
ENSG00000143819	EPHX1	26.0	179.0	27.0	181.0
ENSG00000182768	NGRN	178.0	181.0	119.0	69.0
ENSG00000181773	GPR3	6.0	21.0	5.0	181.0
ENSG00000100410	PHF5A	101.0	73.0	159.0	181.0
ENSG00000112081	SRSF3	109.0	109.0	88.0	181.0
ENSG00000141564	RPTOR	113.0	73.0	100.0	182.0
ENSG00000088833	NSFL1C	98.0	66.0	95.0	182.0
ENSG00000185774	KCNIP4	182.0	96.0	121.0	139.0
ENSG00000114738	MAPKAPK3	7.0	4.0	182.0	94.0
ENSG00000152580	IGSF10	23.0	29.0	155.0	182.0
ENSG00000171517	LPAR3	72.0	120.0	182.0	44.0
ENSG00000130590	SAMD10	59.0	24.0	98.0	182.0
ENSG00000121104	FAM117A	182.0	39.0	127.0	173.0
ENSG00000134490	TMEM241	182.0	143.0	118.0	83.0
ENSG00000127980	PEX1	183.0	98.0	119.0	119.0
ENSG00000198185	ZNF334	96.0	96.0	183.0	128.0
ENSG00000066651	TRMT11	183.0	30.0	178.0	28.0
ENSG00000196923	PDLIM7	52.0	47.0	27.0	183.0
ENSG00000013374	NUB1	183.0	87.0	85.0	108.0
ENSG00000102383	ZDHHC15	53.0	53.0	183.0	100.0
ENSG00000148337	CIZ1	61.0	22.0	28.0	183.0
ENSG00000139044	B4GALNT3	166.0	33.0	183.0	35.0
ENSG00000102699	PARP4	33.0	22.0	133.0	183.0
ENSG00000156983	BRPF1	151.0	41.0	139.0	184.0
ENSG00000127990	SGCE	89.0	70.0	97.0	184.0
ENSG00000145996	CDKAL1	171.0	124.0	184.0	151.0
ENSG00000103043	VAC14	40.0	31.0	83.0	184.0
ENSG00000139323	POC1B	134.0	103.0	184.0	167.0
ENSG00000165898	ISCA2	96.0	76.0	166.0	184.0
ENSG00000100258	LMF2	19.0	13.0	76.0	184.0
ENSG00000145920	CPLX2	184.0	160.0	117.0	105.0
ENSG00000003436	TFPI	68.0	59.0	90.0	184.0
ENSG00000116871	MAP7D1	160.0	102.0	72.0	184.0
ENSG00000163738	MTHFD2L	41.0	88.0	184.0	46.0
ENSG00000140750	ARHGAP17	180.0	75.0	95.0	184.0
ENSG00000283189	ENSG00000283189	22.0	26.0	101.0	184.0
ENSG00000119138	KLF9	184.0	53.0	114.0	97.0
ENSG00000164329	PAPD4	182.0	74.0	184.0	143.0
ENSG00000118707	TGIF2	63.0	37.0	132.0	184.0
ENSG00000172244	C5orf34	184.0	156.0	147.0	157.0
ENSG00000132646	PCNA	28.0	61.0	58.0	184.0
ENSG00000179361	ARID3B	163.0	185.0	67.0	33.0
ENSG00000139233	LLPH	158.0	185.0	135.0	54.0
ENSG00000169230	PRELID1	46.0	36.0	100.0	185.0
ENSG00000041802	LSG1	185.0	105.0	147.0	168.0
ENSG00000033122	LRRC7	0.0	9.0	34.0	185.0
ENSG00000134684	YARS	185.0	104.0	123.0	168.0
ENSG00000139438	FAM222A	36.0	46.0	17.0	185.0
ENSG00000065491	TBC1D22B	128.0	94.0	107.0	185.0
ENSG00000116885	OSCP1	133.0	185.0	44.0	38.0
ENSG00000178307	TMEM11	158.0	104.0	155.0	185.0
ENSG00000080709	KCNN2	185.0	55.0	9.0	19.0
ENSG00000164694	FNDC1	2.0	38.0	6.0	185.0
ENSG00000137070	IL11RA	37.0	10.0	185.0	46.0
ENSG00000253309	SERPINE3	103.0	185.0	41.0	16.0
ENSG00000124120	TTPAL	186.0	90.0	153.0	146.0
ENSG00000100577	GSTZ1	186.0	96.0	99.0	184.0
ENSG00000204713	TRIM27	77.0	38.0	132.0	186.0
ENSG00000196083	IL1RAP	39.0	117.0	186.0	136.0
ENSG00000114859	CLCN2	104.0	16.0	21.0	186.0
ENSG00000141580	WDR45B	99.0	42.0	186.0	152.0
ENSG00000181192	DHTKD1	144.0	87.0	186.0	75.0
ENSG00000182793	GSTA5	22.0	11.0	186.0	36.0
